SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0,75,0,0.0,2500.0,2,0,0,0,0.0
0,0.086662222,36,0,0.054638589,10541.0,6,0,0,0,0.0
0,0.30746483,42,0,1651.0,,12,0,2,0,0.0
0,0.531470529,60,0,0.320516317,11000.0,7,0,2,0,0.0
1,1.043620502,32,1,0.025320846,5765.0,3,0,0,0,1.0
0,0.319925949,29,0,0.165783422,10000.0,11,0,0,0,0.0
0,0.012856225,89,0,0.182726909,2500.0,2,0,1,0,0.0
0,0.9999999,23,0,0.431691966,2700.0,7,0,0,0,0.0
0,0.656231289,61,0,0.527714572,10986.0,25,0,2,0,1.0
0,0.000945001,70,0,0.003149843,20000.0,11,0,0,0,0.0
0,0.185227234,60,1,0.409786769,10973.0,17,0,1,0,1.0
1,0.07920536,47,0,0.411817853,5533.0,11,0,2,0,1.0
0,0.9999999,35,0,0.0,9000.0,0,0,0,0,0.0
0,0.161594614,59,0,1382.0,,4,0,2,0,1.0
0,0.017600757,72,0,0.159383033,3500.0,5,1,1,0,0.0
0,0.032022634,62,0,3946.0,,24,0,4,0,3.0
1,0.9999999,38,2,882.0,,3,1,0,0,0.0
0,0.302303039,75,0,0.502601703,4227.0,8,0,0,0,0.0
0,0.083495825,61,0,0.573071155,6000.0,5,0,2,0,0.0
0,0.120437753,52,0,0.530094833,5166.0,9,0,2,1,2.0
0,0.009246012,64,0,0.223966194,6625.0,4,0,1,0,1.0
0,0.040501446,68,0,0.150881658,5500.0,12,0,1,0,1.0
0,0.03051849,56,2,0.130621403,10250.0,5,0,1,0,2.0
1,0.999940338,46,2,0.73272536,5701.0,9,1,2,0,2.0
0,0.006236976,89,0,0.144951683,3000.0,24,0,0,0,0.0
0,0.586228949,34,1,0.331238395,7000.0,8,0,1,0,0.0
0,0.128135923,47,0,0.306101556,9767.0,7,0,3,0,0.0
0,0.677902126,66,0,0.231654405,5300.0,11,0,1,0,3.0
0,0.119961112,44,0,0.301577098,23333.0,5,0,2,0,2.0
0,0.008240755,58,0,18.0,,8,0,0,0,0.0
0,0.0,44,0,0.16462696,11030.0,5,0,1,0,4.0
0,0.012690409,50,0,0.157917292,4666.0,10,0,1,0,0.0
0,0.279654598,34,0,0.766116942,2000.0,5,0,1,0,0.0
0,0.975986278,59,1,6.784210526,379.0,7,0,1,0,0.0
1,0.321768943,49,1,0.067052513,7083.0,7,0,0,0,0.0
0,0.074705418,62,0,0.09925829,4583.0,6,0,1,0,0.0
0,0.980045804,73,0,0.538060606,8249.0,10,0,3,0,0.0
0,0.483301113,40,0,0.303013393,3583.0,11,0,1,0,2.0
0,0.058519029,84,1,0.340531894,5000.0,28,0,2,0,0.0
0,0.0,41,2,0.0,7446.0,1,0,0,0,0.0
0,0.650119175,57,1,0.90066035,3482.0,8,0,1,0,0.0
0,0.265327541,54,0,0.341078721,7100.0,12,0,1,0,1.0
0,0.252586323,52,0,0.99727314,6600.0,18,0,4,0,1.0
1,0.118887475,30,0,360.0,,3,0,0,0,0.0
0,0.9999999,37,1,0.067434768,2950.0,3,2,0,0,3.0
0,0.098180364,33,0,0.050527485,1800.0,3,0,0,0,0.0
0,0.035897825,57,0,4046.0,,8,0,1,0,0.0
0,0.374406963,60,0,3833.0,,16,0,3,0,0.0
0,0.9999999,62,0,0.271104128,7000.0,7,0,1,0,0.0
0,0.750624688,83,1,45.0,,1,0,0,0,
0,0.022753858,36,0,2216.0,,5,0,2,0,
0,0.300373063,60,0,0.408990623,3625.0,6,0,2,0,0.0
0,0.9999999,36,0,0.234896401,4584.0,5,0,1,0,1.0
0,0.127946946,29,0,0.219911147,4951.0,11,0,0,0,0.0
0,0.211957608,53,0,0.20419895,4000.0,4,0,1,0,2.0
0,0.023915564,84,0,0.124468883,4000.0,13,0,2,0,0.0
0,0.051299134,37,1,0.325837081,2000.0,3,0,0,0,0.0
0,0.002638235,74,0,0.000564653,14167.0,15,0,0,0,0.0
0,0.758980816,60,0,0.125714286,4549.0,4,0,0,0,1.0
0,0.9999999,63,0,1726.0,,2,0,1,0,0.0
0,0.132040518,46,0,0.309564329,5875.0,24,0,1,0,0.0
0,0.043799259,75,0,1392.0,,5,0,1,0,0.0
0,0.028564627,42,0,0.691225472,2700.0,8,0,1,0,2.0
0,0.005808838,70,0,5161.0,,19,0,5,0,0.0
0,0.200779393,44,0,0.495800336,12500.0,11,0,2,0,3.0
0,0.114993155,52,0,57.0,,1,0,0,0,
0,0.998566714,61,0,4583.0,,12,0,2,0,2.0
0,0.459832203,41,0,0.565231679,3042.0,8,0,1,0,1.0
0,0.445236984,62,0,0.049737566,4000.0,3,0,0,0,0.0
0,0.089004461,66,0,761.0,,7,0,1,0,0.0
0,0.157246414,55,0,0.235212773,15908.0,7,0,1,0,2.0
0,0.0,50,0,0.285111701,6400.0,5,0,1,0,0.0
0,0.991773439,38,0,2965.0,,8,0,1,0,0.0
0,0.053739506,75,0,0.326034713,3744.0,13,0,2,0,0.0
0,0.015696172,59,0,0.008996401,5001.0,9,0,0,0,0.0
1,0.637450199,32,0,0.166731745,2560.0,2,1,0,0,0.0
0,0.311434336,34,0,0.130534999,8242.0,6,0,0,0,0.0
0,0.0,41,0,0.20619845,4000.0,7,0,1,0,2.0
0,0.040314186,35,0,0.245967204,7500.0,11,0,2,0,1.0
0,0.587382602,71,0,1.248636859,916.0,4,0,0,0,0.0
0,0.061123057,67,0,0.156061216,4965.0,4,0,1,0,0.0
0,0.296942537,65,0,1404.0,,7,0,1,0,0.0
0,0.002583118,37,2,0.177258092,5900.0,8,0,1,0,1.0
0,0.037547695,59,2,0.240902569,7666.0,6,0,1,1,1.0
1,0.629617033,46,5,0.408518296,5000.0,13,1,2,0,0.0
0,0.316257586,60,0,0.428733032,4419.0,6,0,1,0,0.0
1,0.0,44,0,0.242237888,13333.0,15,0,2,0,1.0
0,0.9999999,50,0,1499.0,,4,0,1,0,0.0
0,0.000155552,50,0,0.36654558,5780.0,11,0,1,0,2.0
0,0.0,40,0,0.18632547,2500.0,4,0,0,0,1.0
0,0.9999999,58,2,0.176008116,3942.0,1,5,1,1,0.0
0,0.230398618,40,0,2033.0,,3,0,1,0,0.0
0,0.069404566,58,0,105.0,,4,0,0,0,0.0
0,0.980910248,65,0,0.683165292,3272.0,5,0,1,0,0.0
0,0.036266724,60,0,0.165723847,12550.0,8,0,1,0,0.0
0,0.554259529,36,1,0.653061224,2400.0,4,0,1,0,1.0
0,0.082061672,61,0,0.022329612,6000.0,16,0,0,0,0.0
0,0.113522165,60,0,0.294426393,4000.0,10,0,2,0,0.0
0,0.181820454,48,0,0.11942812,29096.0,6,0,1,0,5.0
0,0.242173481,44,2,1.359414437,1980.0,10,0,2,0,1.0
0,0.675985105,66,1,0.901137358,8000.0,17,0,3,1,0.0
0,0.278336568,51,0,2417.0,,3,0,1,0,1.0
0,0.121187881,35,0,1486.0,,4,0,2,0,0.0
0,0.031117511,60,0,0.454688525,7624.0,5,0,2,0,0.0
0,0.037242998,71,0,0.00199981,10500.0,9,0,0,0,0.0
0,0.9999999,63,0,0.0,,2,0,0,0,0.0
0,0.056292821,70,0,0.008997001,3000.0,5,0,0,0,0.0
0,0.674618764,65,0,0.171434131,15416.0,4,0,1,0,2.0
0,0.44664405,59,0,1.005555556,2339.0,22,0,1,0,0.0
0,0.0,56,0,0.234362502,6250.0,3,0,2,0,0.0
0,0.9999999,45,0,0.479396746,8420.0,5,0,2,0,1.0
0,0.682241716,56,0,0.548290342,5000.0,8,0,2,0,0.0
0,0.73514714,56,0,0.023665089,15000.0,3,0,0,0,0.0
0,0.541179412,47,0,0.278817312,7000.0,10,0,2,0,2.0
0,0.029060631,78,0,0.005999143,7000.0,4,0,0,0,0.0
0,0.43342806,52,0,0.215949188,2833.0,4,0,0,0,0.0
0,0.060327335,53,1,0.281987388,19663.0,10,0,1,0,3.0
0,0.411592668,58,0,0.461515424,13355.0,28,0,3,0,2.0
0,0.9999999,28,0,0.648373316,3042.0,9,0,1,0,0.0
0,0.37089787,34,0,758.0,,5,0,0,0,0.0
0,0.882614331,34,0,0.130872483,3575.0,3,0,0,0,3.0
0,0.016612019,83,2,0.01480933,2700.0,10,0,0,0,0.0
0,0.0,57,0,0.335066493,10000.0,11,0,2,0,3.0
0,0.022030087,52,0,0.401262215,4911.0,11,0,1,0,3.0
0,0.23442833,71,0,1.042791591,9370.0,17,0,6,0,0.0
0,0.098771721,42,0,0.316728548,9695.0,11,0,3,0,4.0
0,0.013206393,68,0,23.0,,7,0,0,0,0.0
0,0.384705609,49,0,0.363028953,10326.0,14,0,2,0,3.0
0,0.858283433,24,0,0.028639618,418.0,2,0,0,0,0.0
0,0.14383509,37,0,0.303559525,7500.0,6,0,2,0,2.0
0,0.051900921,77,0,0.019996001,5000.0,7,0,0,0,0.0
0,0.260937196,42,0,0.317716313,12400.0,10,0,3,0,5.0
0,0.005479264,37,0,0.807342233,6591.0,8,0,2,0,0.0
0,0.9999999,80,0,0.00049975,2000.0,0,0,0,0,0.0
0,0.018184056,37,0,0.439056094,10000.0,6,0,1,0,1.0
0,0.519371541,60,0,0.246394376,8250.0,6,0,2,0,1.0
0,0.041693084,58,0,0.453468697,6500.0,10,0,2,0,1.0
0,0.176308775,50,0,0.355537613,7430.0,9,0,1,0,0.0
0,1.045740893,45,0,0.601918465,1250.0,9,0,0,0,0.0
0,0.160447445,59,0,0.166417653,8700.0,7,0,1,0,2.0
0,0.107535816,55,0,0.702977487,6884.0,24,0,4,0,2.0
0,0.546675237,29,0,0.32770212,5800.0,5,0,1,0,3.0
0,0.775806048,31,1,0.071005917,6252.0,2,0,0,0,0.0
0,0.051364601,66,0,3522.0,,7,0,1,0,0.0
0,0.01319975,51,0,0.500454463,5500.0,13,0,3,0,1.0
0,0.843859357,37,0,2746.0,,6,0,3,0,0.0
0,0.04819759,44,0,0.006719462,4166.0,5,0,0,0,0.0
0,0.0,31,0,51.0,,2,0,0,0,0.0
0,0.193858944,67,2,0.596839219,6200.0,7,0,2,0,0.0
0,0.352215928,26,0,15.5,1.0,2,0,0,0,0.0
0,0.224079782,29,0,0.174643423,3154.0,8,0,0,0,1.0
0,0.9999999,54,0,0.0,,1,0,0,0,0.0
0,0.00691093,39,0,0.193553201,6700.0,6,0,1,0,1.0
0,0.276685512,30,0,0.098987627,8000.0,8,0,0,0,0.0
0,0.05367911,75,0,0.427681122,3850.0,37,0,1,0,1.0
0,0.696003502,47,0,0.553659785,5860.0,10,0,1,0,4.0
0,0.455154587,49,1,0.913286004,1971.0,11,0,0,0,0.0
0,0.042472893,49,0,0.379745884,13300.0,15,0,2,0,1.0
0,0.059138195,54,0,0.283428876,7500.0,11,0,1,0,3.0
0,0.017362942,71,0,753.0,,9,0,1,0,0.0
0,0.03912448,50,0,0.254979602,8333.0,18,0,1,0,2.0
0,0.708029637,52,1,1983.0,,16,0,1,0,0.0
0,0.082897878,48,0,1809.0,,6,0,1,0,0.0
0,0.617558829,43,1,0.6152818,4488.0,5,0,2,0,5.0
0,0.764250495,32,0,1890.0,,11,0,1,0,1.0
0,0.042851021,65,0,9.0,,4,0,0,0,0.0
0,0.373087564,43,0,2382.0,,8,0,0,0,0.0
1,0.950161405,28,0,1.398000909,2200.0,11,0,2,0,0.0
0,0.029492627,23,0,0.000789266,3800.0,2,0,0,0,0.0
0,0.677013423,44,2,0.477268254,15242.0,19,0,4,0,1.0
0,0.054385011,71,0,0.105057238,6900.0,13,0,0,0,1.0
0,0.019713159,39,0,0.380036235,11590.0,6,0,3,0,2.0
0,0.0,48,0,3041.0,,5,0,1,0,0.0
0,0.0,68,0,0.164458885,4000.0,9,0,0,0,1.0
0,0.006743651,43,0,0.525821596,5750.0,5,0,1,0,2.0
0,0.067645057,45,0,0.213964339,6000.0,17,0,0,0,4.0
0,0.084698442,33,0,0.177482252,10000.0,16,0,1,0,0.0
0,0.950784872,30,2,0.23872016,8000.0,7,0,1,0,0.0
0,0.690002176,56,0,0.142271759,6100.0,13,1,0,0,0.0
0,0.043218438,68,0,0.580691991,8265.0,7,0,2,0,0.0
1,0.499197033,37,0,0.304461656,9166.0,4,0,1,0,0.0
0,0.035287722,59,0,0.368322399,3200.0,8,0,0,0,0.0
0,0.0,56,0,0.149395732,11666.0,8,0,1,0,0.0
0,0.576329627,43,0,0.158526135,3500.0,3,0,0,0,1.0
0,1.075189975,35,0,0.229395801,7000.0,5,1,0,1,0.0
0,0.009999813,70,0,0.047696737,10419.0,8,0,0,0,0.0
0,0.014752693,44,0,0.415241058,4500.0,16,0,2,0,1.0
0,0.137724551,48,0,0.194384449,3240.0,2,0,1,0,2.0
0,0.03839872,66,0,0.00679864,5000.0,4,0,0,0,0.0
0,0.9999999,43,0,0.111812681,3800.0,1,0,0,2,0.0
0,0.075172792,72,0,0.239107273,17832.0,15,0,2,0,0.0
0,0.078467497,39,0,1.031993601,5000.0,20,0,2,0,1.0
0,0.038660566,71,0,0.308086489,8000.0,7,0,1,0,0.0
0,0.01142153,70,0,0.372177211,5800.0,6,0,1,0,0.0
0,0.0,75,0,0.007343941,816.0,11,0,0,0,0.0
0,0.984413293,37,4,0.239956172,5475.0,8,1,0,1,2.0
0,0.446943876,32,0,0.385742838,1500.0,6,0,0,0,2.0
0,0.000873481,62,0,0.401002912,12363.0,13,0,2,0,0.0
0,0.002964536,67,0,0.349026844,16800.0,14,0,5,0,0.0
1,0.035312292,53,1,0.167230584,25712.0,22,1,2,0,0.0
1,0.011102147,77,0,0.016393443,2500.0,7,0,0,0,0.0
0,0.35125907,39,0,0.352138308,2197.0,7,0,0,0,0.0
0,0.048265058,80,0,0.010219951,4500.0,3,0,0,0,0.0
0,0.0,30,0,0.003996004,2001.0,5,0,0,0,1.0
0,0.272727273,47,0,0.289259259,10799.0,5,0,1,0,1.0
0,0.0,62,1,0.588620251,5500.0,10,0,1,0,0.0
0,0.644652716,62,0,2.022061358,2900.0,13,0,2,0,3.0
0,0.002688028,69,0,0.13440159,16100.0,6,0,2,0,1.0
0,0.794883105,59,0,0.184005924,2700.0,11,0,0,1,0.0
0,0.280387652,80,0,0.152387809,4166.0,11,0,0,0,0.0
0,0.019091634,79,0,0.175645756,4064.0,8,0,1,0,0.0
0,0.049235241,48,1,1.023488256,2000.0,15,0,2,0,3.0
0,0.0,63,0,0.153685012,5250.0,12,0,0,0,0.0
0,0.0,44,0,0.439720583,8302.0,15,0,2,0,2.0
0,0.01216116,63,0,0.012676566,2760.0,5,0,0,0,0.0
0,0.177496302,37,0,0.144882749,5500.0,8,0,0,0,0.0
0,0.0,43,1,3297.0,,7,0,2,0,0.0
1,0.473329678,36,0,0.505936263,4800.0,14,0,1,1,3.0
0,0.668409063,56,0,0.589235127,6000.0,7,0,1,0,1.0
0,0.097406035,27,0,0.042046807,2520.0,7,0,0,0,0.0
0,0.9999999,40,0,0.401117483,6800.0,4,0,1,0,0.0
0,0.0,41,0,0.092981404,5000.0,4,0,0,0,0.0
0,0.0,40,0,0.87564974,2500.0,9,0,2,0,3.0
0,0.025787908,54,0,1502.0,0.0,8,0,1,0,2.0
0,0.061686215,57,0,0.292212654,5341.0,9,0,1,0,1.0
0,0.22816976,75,0,0.138494456,5140.0,5,0,0,0,2.0
0,0.039863971,47,0,0.287471587,7478.0,10,0,1,1,1.0
0,0.07241895,76,0,894.0,,7,0,1,0,1.0
0,0.493912804,47,0,0.572576693,10202.0,9,0,3,0,4.0
0,0.183520416,33,0,0.04411298,3150.0,8,0,0,0,0.0
0,0.397364238,27,0,0.225754849,5000.0,8,0,0,0,1.0
0,0.065089125,74,0,0.144088245,2900.0,4,0,0,0,1.0
0,0.265958493,38,0,2970.0,,8,0,1,0,0.0
0,0.053192908,55,0,44.0,,2,0,0,0,0.0
0,0.020115359,58,0,1383.0,,5,0,1,0,0.0
0,0.039641509,76,0,0.473495567,5300.0,8,0,2,0,0.0
0,0.029842136,42,0,0.143245299,9200.0,8,0,1,0,2.0
1,0.753144286,35,0,0.464697739,6500.0,4,1,1,0,2.0
0,0.023119357,49,0,0.279512567,3938.0,5,0,1,0,0.0
0,0.015529353,83,0,28.0,,9,0,0,0,0.0
0,0.0,45,0,0.349104859,8601.0,7,0,3,0,2.0
0,0.079553453,55,0,342.0,,8,0,0,0,0.0
0,0.626472113,40,0,1076.0,,6,0,0,0,0.0
0,0.280883272,25,0,0.180568572,3200.0,6,0,0,0,0.0
0,0.041492976,69,0,0.472806607,6416.0,5,0,2,0,1.0
0,0.028605682,59,0,0.253612981,38333.0,17,0,3,0,2.0
0,1.057942058,35,1,0.051767226,2800.0,3,0,0,1,0.0
0,0.317052243,53,0,0.468557567,5358.0,11,0,1,0,1.0
0,0.317583054,64,0,0.906523369,4000.0,14,0,1,0,0.0
0,0.733766116,53,0,0.378684545,8650.0,10,0,3,0,0.0
0,0.223506804,77,0,1.707154742,600.0,10,0,1,0,0.0
1,0.9999999,51,0,668.0,,1,0,1,0,0.0
0,0.053592012,43,0,0.169320791,13500.0,10,0,2,0,5.0
0,0.9999999,22,0,0.0,820.0,1,0,0,0,0.0
0,0.898550725,47,0,1127.0,,2,0,1,0,0.0
1,0.680565995,56,2,0.213712779,9100.0,17,1,0,1,0.0
0,0.048412124,86,0,0.137372525,5000.0,6,0,1,0,0.0
0,0.070707071,33,0,0.455636091,4000.0,8,0,1,0,0.0
0,0.004470457,57,0,4.0,0.0,3,0,0,0,0.0
0,0.085152475,25,0,1005.0,0.0,5,0,0,0,0.0
0,0.0,80,0,0.345907928,3127.0,4,0,1,0,0.0
0,0.498901598,40,0,0.467606479,3333.0,9,1,1,0,1.0
0,0.83262043,63,0,0.56322107,8580.0,14,0,2,0,0.0
0,0.0,58,0,1.325837081,2000.0,11,0,1,0,0.0
0,0.068257961,40,0,0.216856352,3250.0,8,0,0,0,0.0
0,0.122104886,46,0,2632.0,,5,0,2,0,0.0
0,0.131249658,42,0,0.311537692,5000.0,9,0,0,0,0.0
1,0.9999999,23,98,0.0,,0,98,0,98,0.0
0,0.145485451,55,0,0.118235166,4600.0,7,0,0,0,0.0
0,0.24226708,58,0,0.110401333,7200.0,5,0,0,0,0.0
0,0.397278675,67,0,0.243382213,5250.0,7,0,0,0,1.0
0,0.463809848,45,0,0.421806255,12500.0,6,0,2,0,2.0
0,0.116362597,55,1,0.332212682,19333.0,23,0,2,0,1.0
0,0.021524819,64,0,0.339204951,4200.0,13,0,2,0,1.0
0,0.126019431,54,0,0.32644547,20373.0,6,0,3,0,0.0
0,0.0,28,5,0.250583139,3000.0,8,0,0,0,0.0
0,0.609501569,47,0,0.52409417,10873.0,11,0,2,0,6.0
0,0.9999999,52,0,6408.0,,5,0,1,0,0.0
0,0.071383799,56,1,0.052921142,11450.0,5,0,1,0,1.0
0,0.002914119,39,0,0.113656828,9994.0,12,0,0,0,1.0
0,0.045134828,55,0,0.426283175,8552.0,14,0,3,0,2.0
0,0.979687868,48,0,0.669902913,1132.0,6,0,0,0,0.0
0,0.016970913,37,0,0.056987788,6632.0,7,0,0,0,2.0
1,0.880312296,37,1,0.132509142,5742.0,9,0,0,0,2.0
0,0.524679692,61,0,0.561421929,6666.0,14,0,1,1,2.0
0,0.03787017,69,0,0.520233463,2569.0,4,0,1,0,0.0
0,0.072325532,68,0,0.294170583,10000.0,9,0,3,0,0.0
0,1.022313822,52,1,2309.0,,13,0,0,0,3.0
0,0.27605699,59,0,0.510952271,4336.0,9,0,1,0,0.0
0,0.029784256,54,0,5599.0,,14,0,3,0,0.0
0,0.250796237,55,0,0.199791341,5750.0,3,0,1,0,0.0
0,0.238783744,49,0,0.444502075,7711.0,26,0,2,0,2.0
0,0.311487882,53,1,1.498929336,1400.0,7,0,1,1,0.0
0,0.928704983,33,0,342.0,,1,0,0,0,0.0
0,0.141122785,78,0,0.068712781,2182.0,8,0,0,0,0.0
0,0.087119555,71,0,41.0,,5,0,0,0,0.0
0,0.025999639,63,0,0.163014225,2600.0,8,0,0,0,0.0
0,0.044403879,62,0,911.0,,11,0,0,0,0.0
0,0.9999999,28,0,31.5,1.0,1,0,0,0,0.0
0,0.950198076,26,0,522.0,,7,0,0,0,3.0
0,0.292524054,63,0,0.221155769,5000.0,14,0,1,0,0.0
1,0.924246588,44,1,3544.0,,11,0,1,0,1.0
0,0.512027405,53,0,0.573828187,6250.0,8,0,2,0,2.0
0,0.523288248,36,0,553.0,,8,0,0,0,0.0
0,0.0,69,0,0.0,,1,0,0,0,
0,0.047298319,50,0,0.23782235,8026.0,11,0,1,0,3.0
0,0.437480188,30,0,0.473914402,3200.0,13,0,1,0,0.0
0,0.047742243,63,0,1232.0,,4,0,1,0,0.0
0,0.830919475,55,0,0.429028133,4691.0,14,0,0,0,2.0
0,0.896312204,48,0,0.35851572,9000.0,8,0,1,0,1.0
0,0.690787701,61,0,1.839300583,1200.0,35,0,2,0,0.0
0,0.9999999,26,0,0.008132285,3688.0,4,0,0,0,0.0
0,0.00689931,48,0,0.017706549,150000.0,8,0,0,0,4.0
0,0.297412128,38,0,0.490137801,3700.0,5,0,1,0,1.0
0,0.542927345,79,0,3.045649073,700.0,3,0,1,0,1.0
0,0.102970974,60,0,1684.0,1.0,10,0,1,0,0.0
0,0.005067453,75,0,0.172617833,4900.0,6,0,1,0,0.0
0,0.28080934,70,0,0.237330815,3176.0,9,0,0,0,1.0
0,0.044959633,35,0,0.639556877,3700.0,7,0,1,0,1.0
0,0.383512423,34,2,0.73046875,3583.0,12,0,2,0,0.0
0,0.023227819,61,0,0.199021207,4290.0,5,0,0,0,0.0
0,0.231832634,58,1,0.390804598,2000.0,10,0,0,0,0.0
0,0.0,59,0,0.443777838,11000.0,5,0,2,0,0.0
0,0.025635846,42,0,2347.0,,6,0,1,0,0.0
0,0.072296334,47,1,0.887654492,7200.0,12,0,4,0,2.0
0,0.688297113,39,0,0.172337605,4525.0,4,0,0,0,0.0
0,0.628122769,42,0,0.628071637,2400.0,4,0,1,0,3.0
0,0.065525339,30,0,0.656510355,4200.0,12,0,1,0,0.0
0,0.0,68,0,0.0,7100.0,5,0,0,0,0.0
0,0.521569352,79,2,0.19620095,4000.0,5,0,0,0,0.0
0,0.051929244,32,0,1184.0,,4,0,1,0,0.0
0,0.097560976,64,0,2369.0,,5,0,1,0,0.0
1,0.725338388,72,0,0.563393973,7200.0,12,0,2,0,0.0
0,0.24473603,58,0,0.201696263,7545.0,11,0,1,0,0.0
0,0.014240267,33,1,0.065624432,5500.0,5,0,0,0,1.0
0,0.524882504,70,0,1.022885789,4587.0,10,0,2,0,0.0
0,0.045201575,48,0,0.596940306,10000.0,15,0,3,0,0.0
0,0.941485094,60,5,0.348137234,4750.0,14,1,0,1,0.0
0,0.943171068,46,0,0.626421697,8000.0,11,0,2,0,3.0
0,0.159092045,59,0,932.0,,5,0,1,0,0.0
0,0.01259958,53,0,0.549569564,3600.0,6,0,1,0,0.0
0,0.660130719,30,0,0.062991001,7000.0,5,0,0,0,3.0
0,0.458988619,47,0,0.296560459,15001.0,20,0,2,0,2.0
0,0.742955298,32,0,0.212556054,6689.0,6,0,1,0,0.0
1,1.465534466,29,1,136.0,0.0,1,3,0,0,0.0
0,0.018877082,57,0,0.352700553,13200.0,15,0,2,0,2.0
0,0.000538906,61,0,0.0,,4,0,0,0,1.0
0,0.022890378,32,0,2975.0,,9,0,1,0,0.0
0,1.02372035,28,0,0.01164557,1974.0,2,0,0,0,0.0
0,0.323183575,65,0,0.11248742,12916.0,15,0,1,0,1.0
0,0.000299985,50,0,0.270039622,6561.0,5,0,2,0,1.0
0,0.034758402,36,0,0.158390866,7531.0,11,0,0,0,1.0
0,0.042166135,39,0,0.582931998,5190.0,6,0,2,0,2.0
0,0.03964676,54,0,0.28437725,8333.0,6,0,2,0,2.0
0,0.53387729,76,2,0.461538462,4263.0,5,0,2,2,0.0
0,0.0,33,0,0.444861819,3726.0,11,0,2,0,1.0
0,0.334428227,59,0,0.377220077,2589.0,3,0,1,0,0.0
1,1.235880399,38,1,0.036304962,2478.0,3,1,0,0,4.0
0,0.001592892,88,0,0.075331318,4300.0,9,0,1,0,1.0
0,0.030107766,27,0,1849.0,,5,0,1,0,
0,0.0,71,0,0.368584759,4500.0,6,0,1,0,0.0
0,0.029226493,47,0,0.076236973,10650.0,15,0,0,0,1.0
0,0.021458879,53,1,0.656520773,4500.0,15,0,2,0,2.0
0,0.046789882,57,0,0.246997598,4995.0,15,0,1,0,1.0
0,0.495017413,39,0,0.920087747,3190.0,10,0,1,0,2.0
0,0.343760416,60,0,3132.0,,9,0,2,0,0.0
0,0.006463022,64,0,8.0,,8,0,0,0,0.0
0,0.438630079,64,0,2769.0,,7,0,2,0,3.0
0,0.05531812,66,0,42.0,,6,0,0,0,
0,0.456514495,45,0,0.410894875,11766.0,5,0,3,0,2.0
0,0.000606042,60,0,1731.0,,9,0,1,0,0.0
0,0.102328415,69,0,0.355293856,9000.0,17,0,2,0,1.0
0,0.251441135,49,0,0.282137456,5950.0,12,0,1,0,1.0
0,0.9999999,28,1,0.102414045,4100.0,3,0,0,0,0.0
0,0.027566336,62,0,25.0,,4,0,0,0,0.0
0,0.453357309,50,2,0.361342537,4200.0,6,0,0,0,0.0
0,0.204069189,59,0,0.695372751,2333.0,16,0,2,0,0.0
0,0.17599581,55,0,0.224014918,12333.0,8,0,1,0,1.0
0,0.321570596,53,0,0.068307135,12150.0,4,0,0,0,3.0
0,0.0,57,0,0.0,,4,0,0,0,0.0
0,0.096617103,72,0,0.011233087,3916.0,1,0,0,0,0.0
0,0.044383226,71,0,0.001606684,9335.0,6,0,0,0,0.0
0,0.778316466,34,0,975.0,,5,0,0,0,2.0
0,0.9999999,72,0,0.0,,3,0,0,0,
0,0.094907135,60,0,0.059151668,9500.0,5,0,0,0,0.0
0,0.770081452,29,1,0.503004808,3327.0,8,1,0,0,1.0
0,0.018714038,29,0,0.100767754,2083.0,13,0,0,0,1.0
0,0.0,84,0,0.242043551,1193.0,3,0,0,0,0.0
0,1.004304161,43,5,1.255689424,2987.0,13,0,1,0,2.0
0,0.159492025,30,0,0.692769077,3000.0,5,0,1,0,0.0
0,0.394680541,46,0,2219.0,,8,0,2,0,0.0
0,0.939197406,41,0,0.330119442,6948.0,7,4,0,3,4.0
0,0.481629621,28,1,0.086840602,5250.0,4,0,0,0,0.0
0,0.285604252,58,0,1281.0,,15,0,1,0,0.0
0,0.673442186,35,2,0.173241229,5500.0,4,0,0,0,0.0
0,0.000982343,60,0,0.54187665,4166.0,8,0,2,0,0.0
0,0.154687564,32,0,0.029081097,6670.0,5,0,0,0,0.0
0,0.259584418,61,3,0.451221088,7738.0,11,0,1,0,3.0
1,1.1005996,53,1,0.772305496,1400.0,4,1,0,2,0.0
0,0.99898995,44,0,0.319659136,5045.0,9,0,1,0,4.0
0,0.146347967,38,0,0.027707505,8300.0,12,0,0,0,1.0
0,0.533573321,45,0,4168.0,,4,0,2,0,0.0
0,0.927516474,47,0,0.988924051,7583.0,9,0,6,0,3.0
0,0.015853175,46,0,0.376843932,8066.0,8,0,2,0,1.0
1,0.820489156,26,0,0.475381155,4000.0,8,0,1,0,0.0
0,0.256339573,65,0,0.358245831,4856.0,12,0,1,0,1.0
0,0.9999999,35,1,78.0,,3,0,0,0,0.0
1,0.632935261,33,0,0.7421981,3684.0,8,3,1,0,1.0
0,0.053553087,72,0,0.684398429,2800.0,17,0,1,0,0.0
0,0.872096723,61,0,1322.0,,2,0,1,0,0.0
0,0.045019731,69,0,0.006189887,10500.0,7,0,0,0,0.0
